"Step","env: CHICKENBANANA - ep_info/Banana","env: CHICKENBANANA - ep_info/Banana__MIN","env: CHICKENBANANA - ep_info/Banana__MAX"
"1350","30","30","30"
"1351","30","30","30"
"1352","30","30","30"
"1353","30","30","30"
"1354","30","30","30"
"1355","30","30","30"
"1356","30","30","30"
"1357","30","30","30"
"1358","30","30","30"
"1359","30","30","30"
"1360","30","30","30"
"1361","30","30","30"
"1362","30","30","30"
"1363","30","30","30"
"1364","30","30","30"
"1365","30","30","30"
"1366","30","30","30"
"1367","30","30","30"
"1368","30","30","30"
"1369","30","30","30"
"1370","30","30","30"
"1371","30","30","30"
"1372","30","30","30"
"1373","30","30","30"
"1374","30","30","30"
"1375","30","30","30"
"1376","30","30","30"
"1377","30","30","30"
"1378","30","30","30"
"1379","30","30","30"
"1380","30","30","30"
"1381","30","30","30"
"1382","30","30","30"
"1383","30","30","30"
"1384","30","30","30"
"1385","30","30","30"
"1386","30","30","30"
"1387","30","30","30"
"1388","30","30","30"
"1389","30","30","30"
"1390","30","30","30"
"1391","30","30","30"
"1392","30","30","30"
"1393","30","30","30"
"1394","30","30","30"
"1395","30","30","30"
"1396","30","30","30"
"1397","30","30","30"
"1398","30","30","30"
"1399","30","30","30"
"1400","30","30","30"
"1401","30","30","30"
"1402","30","30","30"
"1403","30","30","30"
"1404","30","30","30"
"1405","30","30","30"
"1406","30","30","30"
"1407","30","30","30"
"1408","30","30","30"
"1409","30","30","30"
"1410","30","30","30"
"1411","30","30","30"
"1412","30","30","30"
"1413","30","30","30"
"1414","30","30","30"
"1415","30","30","30"
"1416","30","30","30"
"1417","30","30","30"
"1418","30","30","30"
"1419","30","30","30"
"1420","30","30","30"
"1421","30","30","30"
"1422","30","30","30"
"1423","30","30","30"
"1424","30","30","30"
"1425","30","30","30"
"1426","30","30","30"
"1427","30","30","30"
"1428","30","30","30"
"1429","30","30","30"
"1430","30","30","30"
"1431","30","30","30"
"1432","30","30","30"
"1433","30","30","30"
"1434","30","30","30"
"1435","30","30","30"
"1436","30","30","30"
"1437","30","30","30"
"1438","30","30","30"
"1439","30","30","30"
"1440","30","30","30"
"1441","30","30","30"
"1442","30","30","30"
"1443","30","30","30"
"1444","30","30","30"
"1445","30","30","30"
"1446","30","30","30"
"1447","30","30","30"
"1448","30","30","30"
"1449","30","30","30"
"1450","30","30","30"
"1451","30","30","30"
"1452","30","30","30"
"1453","30","30","30"
"1454","30","30","30"
"1455","30","30","30"
"1456","30","30","30"
"1457","30","30","30"
"1458","30","30","30"
"1459","30","30","30"
"1460","30","30","30"
"1461","30","30","30"
"1462","30","30","30"
"1463","30","30","30"
"1464","30","30","30"
"1465","30","30","30"
"1466","30","30","30"
"1467","30","30","30"
"1468","30","30","30"
"1469","30","30","30"
"1470","30","30","30"
"1471","30","30","30"
"1472","30","30","30"
"1473","30","30","30"
"1474","30","30","30"
"1475","30","30","30"
"1476","30","30","30"
"1477","30","30","30"
"1478","30","30","30"
"1479","30","30","30"
"1480","30","30","30"
"1481","30","30","30"
"1482","30","30","30"
"1483","30","30","30"
"1484","30","30","30"
"1485","30","30","30"
"1486","30","30","30"
"1487","30","30","30"
"1488","30","30","30"
"1489","30","30","30"
"1490","30","30","30"
"1491","30","30","30"
"1492","30","30","30"
"1493","30","30","30"
"1494","30","30","30"
"1495","30","30","30"
"1496","30","30","30"
"1497","30","30","30"
"1498","30","30","30"
"1499","30","30","30"
"1500","30","30","30"
"1501","30","30","30"
"1502","30","30","30"
"1503","30","30","30"
"1504","30","30","30"
"1505","30","30","30"
"1506","30","30","30"
"1507","30","30","30"
"1508","30","30","30"
"1509","30","30","30"
"1510","30","30","30"
"1511","30","30","30"
"1512","30","30","30"
"1513","30","30","30"
"1514","30","30","30"
"1515","30","30","30"
"1516","30","30","30"
"1517","27","0","30"
"1518","30","30","30"
"1519","30","30","30"
"1520","30","30","30"
"1521","30","30","30"
"1522","30","30","30"
"1523","30","30","30"
"1524","30","30","30"
"1525","30","30","30"
"1526","30","30","30"
"1527","30","30","30"
"1528","30","30","30"
"1529","30","30","30"
"1530","30","30","30"
"1531","30","30","30"
"1532","30","30","30"
"1533","30","30","30"
"1534","30","30","30"
"1535","30","30","30"
"1536","27","0","30"
"1537","30","30","30"
"1538","30","30","30"
"1539","30","30","30"
"1540","30","30","30"
"1541","30","30","30"
"1542","30","30","30"
"1543","30","30","30"
"1544","30","30","30"
"1545","30","30","30"
"1546","30","30","30"
"1547","30","30","30"
"1548","30","30","30"
"1549","30","30","30"
"1550","30","30","30"
"1551","30","30","30"
"1552","30","30","30"
"1553","30","30","30"
"1554","30","30","30"
"1555","30","30","30"
"1556","30","30","30"
"1557","27","0","30"
"1558","30","30","30"
"1559","30","30","30"
"1560","30","30","30"
"1561","30","30","30"
"1562","30","30","30"
"1563","30","30","30"
"1564","30","30","30"
"1565","30","30","30"
"1566","30","30","30"
"1567","30","30","30"
"1568","30","30","30"
"1569","30","30","30"
"1570","30","30","30"
"1571","30","30","30"
"1572","30","30","30"
"1573","30","30","30"
"1574","30","30","30"
"1575","30","30","30"
"1576","30","30","30"
"1577","30","30","30"
"1578","30","30","30"
"1579","30","30","30"
"1580","30","30","30"
"1581","30","30","30"
"1582","30","30","30"
"1583","30","30","30"
"1584","30","30","30"
"1585","30","30","30"
"1586","30","30","30"
"1587","30","30","30"
"1588","30","30","30"
"1589","30","30","30"
"1590","30","30","30"
"1591","30","30","30"
"1592","30","30","30"
"1593","30","30","30"
"1594","30","30","30"
"1595","30","30","30"
"1596","30","30","30"
"1597","30","30","30"
"1598","30","30","30"
"1599","30","30","30"
"1600","30","30","30"
"1601","30","30","30"
"1602","30","30","30"
"1603","30","30","30"
"1604","30","30","30"
"1605","30","30","30"
"1606","30","30","30"
"1607","30","30","30"
"1608","30","30","30"
"1609","30","30","30"
"1610","30","30","30"
"1611","30","30","30"
"1612","30","30","30"
"1613","30","30","30"
"1614","30","30","30"
"1615","30","30","30"
"1616","30","30","30"
"1617","30","30","30"
"1618","30","30","30"
"1619","30","30","30"
"1620","30","30","30"
"1621","30","30","30"
"1622","30","30","30"
"1623","30","30","30"
"1624","30","30","30"
"1625","30","30","30"
"1626","30","30","30"
"1627","30","30","30"
"1628","30","30","30"
"1629","30","30","30"
"1630","30","30","30"
"1631","30","30","30"
"1632","30","30","30"
"1633","30","30","30"
"1634","30","30","30"
"1635","30","30","30"
"1636","30","30","30"
"1637","30","30","30"
"1638","30","30","30"
"1639","30","30","30"
"1640","30","30","30"
"1641","30","30","30"
"1642","30","30","30"
"1643","30","30","30"
"1644","30","30","30"
"1645","30","30","30"
"1646","30","30","30"
"1647","30","30","30"
"1648","30","30","30"
"1649","30","30","30"
"1650","30","30","30"
"1651","30","30","30"
"1652","30","30","30"
"1653","30","30","30"
"1654","30","30","30"
"1655","30","30","30"
"1656","30","30","30"
"1657","30","30","30"
"1658","30","30","30"
"1659","30","30","30"
"1660","30","30","30"
"1661","30","30","30"
"1662","30","30","30"
"1663","30","30","30"
"1664","30","30","30"
"1665","30","30","30"
"1666","30","30","30"
"1667","30","30","30"
"1668","30","30","30"
"1669","30","30","30"
"1670","30","30","30"
"1671","30","30","30"
"1672","30","30","30"
"1673","30","30","30"
"1674","30","30","30"
"1675","30","30","30"
"1676","30","30","30"
"1677","30","30","30"
"1678","30","30","30"
"1679","30","30","30"
"1680","30","30","30"
"1681","30","30","30"
"1682","30","30","30"
"1683","30","30","30"
"1684","30","30","30"
"1685","30","30","30"
"1686","30","30","30"
"1687","30","30","30"
"1688","30","30","30"
"1689","30","30","30"
"1690","30","30","30"
"1691","30","30","30"
"1692","30","30","30"
"1693","30","30","30"
"1694","30","30","30"
"1695","30","30","30"
"1696","30","30","30"
"1697","30","30","30"
"1698","30","30","30"
"1699","30","30","30"
"1700","30","30","30"
"1701","30","30","30"
"1702","30","30","30"
"1703","30","30","30"
"1704","30","30","30"
"1705","30","30","30"
"1706","30","30","30"
"1707","30","30","30"
"1708","30","30","30"
"1709","30","30","30"
"1710","30","30","30"
"1711","30","30","30"
"1712","30","30","30"
"1713","30","30","30"
"1714","30","30","30"
"1715","30","30","30"
"1716","30","30","30"
"1717","30","30","30"
"1718","30","30","30"
"1719","30","30","30"
"1720","30","30","30"
"1721","30","30","30"
"1722","30","30","30"
"1723","30","30","30"
"1724","30","30","30"
"1725","30","30","30"
"1726","30","30","30"
"1727","30","30","30"
"1728","30","30","30"
"1729","30","30","30"
"1730","30","30","30"
"1731","30","30","30"
"1732","30","30","30"
"1733","30","30","30"
"1734","30","30","30"
"1735","30","30","30"
"1736","30","30","30"
"1737","30","30","30"
"1738","30","30","30"
"1739","30","30","30"
"1740","30","30","30"
"1741","30","30","30"
"1742","30","30","30"
"1743","30","30","30"
"1744","30","30","30"
"1745","30","30","30"
"1746","30","30","30"
"1747","30","30","30"
"1748","30","30","30"
"1749","30","30","30"
"1750","30","30","30"
"1751","30","30","30"
"1752","30","30","30"
"1753","30","30","30"
"1754","30","30","30"
"1755","30","30","30"
"1756","30","30","30"
"1757","30","30","30"
"1758","30","30","30"
"1759","30","30","30"
"1760","30","30","30"
"1761","30","30","30"
"1762","30","30","30"
"1763","30","30","30"
"1764","30","30","30"
"1765","30","30","30"
"1766","30","30","30"
"1767","30","30","30"
"1768","30","30","30"
"1769","30","30","30"
"1770","30","30","30"
"1771","30","30","30"
"1772","30","30","30"
"1773","30","30","30"
"1774","30","30","30"
"1775","30","30","30"
"1776","30","30","30"
"1777","30","30","30"
"1778","30","30","30"
"1779","30","30","30"
"1780","30","30","30"
"1781","30","30","30"
"1782","30","30","30"
"1783","30","30","30"
"1784","30","30","30"
"1785","30","30","30"
"1786","30","30","30"
"1787","30","30","30"
"1788","30","30","30"
"1789","30","30","30"
"1790","30","30","30"
"1791","30","30","30"
"1792","30","30","30"
"1793","30","30","30"
"1794","30","30","30"
"1795","30","30","30"
"1796","30","30","30"
"1797","30","30","30"
"1798","30","30","30"
"1799","30","30","30"
"1800","30","30","30"
"1801","27","0","30"
"1802","30","30","30"
"1803","30","30","30"
"1804","30","30","30"
"1805","30","30","30"
"1806","30","30","30"
"1807","30","30","30"
"1808","30","30","30"
"1809","30","30","30"
"1810","30","30","30"
"1811","30","30","30"
"1812","30","30","30"
"1813","30","30","30"
"1814","30","30","30"
"1815","30","30","30"
"1816","30","30","30"
"1817","30","30","30"
"1818","30","30","30"
"1819","30","30","30"
"1820","27","0","30"
"1821","30","30","30"
"1822","30","30","30"
"1823","30","30","30"
"1824","30","30","30"
"1825","30","30","30"
"1826","30","30","30"
"1827","30","30","30"
"1828","30","30","30"
"1829","30","30","30"
"1830","30","30","30"
"1831","27","0","30"
"1832","30","30","30"
"1833","30","30","30"
"1834","30","30","30"
"1835","30","30","30"
"1836","30","30","30"
"1837","30","30","30"
"1838","30","30","30"
"1839","30","30","30"
"1840","30","30","30"
"1841","30","30","30"
"1842","30","30","30"
"1843","30","30","30"
"1844","30","30","30"
"1845","30","30","30"
"1846","30","30","30"
"1847","30","30","30"
"1848","30","30","30"
"1849","30","30","30"
"1850","30","30","30"
"1851","30","30","30"
"1852","30","30","30"
"1853","30","30","30"
"1854","30","30","30"
"1855","30","30","30"
"1856","30","30","30"
"1857","30","30","30"
"1858","30","30","30"
"1859","30","30","30"
"1860","30","30","30"
"1861","30","30","30"
"1862","30","30","30"
"1863","30","30","30"
"1864","30","30","30"
"1865","30","30","30"
"1866","30","30","30"
"1867","30","30","30"
"1868","30","30","30"
"1869","30","30","30"
"1870","30","30","30"
"1871","30","30","30"
"1872","30","30","30"
"1873","30","30","30"
"1874","30","30","30"
"1875","30","30","30"
"1876","30","30","30"
"1877","30","30","30"
"1878","30","30","30"
"1879","30","30","30"
"1880","30","30","30"
"1881","30","30","30"
"1882","30","30","30"
"1883","30","30","30"
"1884","30","30","30"
"1885","30","30","30"
"1886","30","30","30"
"1887","30","30","30"
"1888","30","30","30"
"1889","30","30","30"
"1890","30","30","30"
"1891","30","30","30"
"1892","30","30","30"
"1893","30","30","30"
"1894","30","30","30"
"1895","30","30","30"
"1896","30","30","30"
"1897","30","30","30"
"1898","30","30","30"
"1899","30","30","30"
"1900","30","30","30"
"1901","30","30","30"
"1902","30","30","30"
"1903","30","30","30"
"1904","30","30","30"
"1905","30","30","30"
"1906","30","30","30"
"1907","30","30","30"
"1908","30","30","30"
"1909","30","30","30"
"1910","30","30","30"
"1911","30","30","30"
"1912","27","0","30"
"1913","30","30","30"
"1914","30","30","30"
"1915","30","30","30"
"1916","30","30","30"
"1917","30","30","30"
"1918","30","30","30"
"1919","30","30","30"
"1920","30","30","30"
"1921","30","30","30"
"1922","30","30","30"
"1923","30","30","30"
"1924","30","30","30"
"1925","30","30","30"
"1926","30","30","30"
"1927","30","30","30"
"1928","30","30","30"
"1929","30","30","30"
"1930","30","30","30"
"1931","30","30","30"
"1932","30","30","30"
"1933","30","30","30"
"1934","30","30","30"
"1935","30","30","30"
"1936","30","30","30"
"1937","27","0","30"
"1938","30","30","30"
"1939","30","30","30"
"1940","30","30","30"
"1941","30","30","30"
"1942","30","30","30"
"1943","30","30","30"
"1944","30","30","30"
"1945","30","30","30"
"1946","30","30","30"
"1947","30","30","30"
"1948","30","30","30"
"1949","30","30","30"
"1950","30","30","30"
"1951","30","30","30"
"1952","30","30","30"
"1953","30","30","30"
"1954","30","30","30"
"1955","30","30","30"
"1956","30","30","30"
"1957","30","30","30"
"1958","30","30","30"
"1959","30","30","30"
"1960","30","30","30"
"1961","30","30","30"
"1962","30","30","30"
"1963","30","30","30"
"1964","30","30","30"
"1965","30","30","30"
"1966","30","30","30"
"1967","30","30","30"
"1968","30","30","30"
"1969","30","30","30"
"1970","30","30","30"
"1971","30","30","30"
"1972","30","30","30"
"1973","30","30","30"
"1974","30","30","30"
"1975","30","30","30"
"1976","30","30","30"
"1977","30","30","30"
"1978","30","30","30"
"1979","30","30","30"
"1980","30","30","30"
"1981","30","30","30"
"1982","30","30","30"
"1983","30","30","30"
"1984","30","30","30"
"1985","30","30","30"
"1986","30","30","30"
"1987","30","30","30"
"1988","30","30","30"
"1989","30","30","30"
"1990","30","30","30"
"1991","30","30","30"
"1992","30","30","30"
"1993","30","30","30"
"1994","30","30","30"
"1995","30","30","30"
"1996","30","30","30"
"1997","30","30","30"
"1998","30","30","30"
"1999","30","30","30"
"2000","27","0","30"
"2001","30","30","30"
